Word,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_6.started,text_6.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,12.427576199999748,None,1,15.275657092000984,12.427576199999748,None,,,,,,,,,,,,,,,,,,,subj002,001,2021_Nov_30_1710,item,3.2.3,60.125316792926014,
,,,,,,,,,,,27.732732466000016,None,5,32.25136729000042,27.732732466000016,None,,,,,,,,,,,,,subj002,001,2021_Nov_30_1710,item,3.2.3,60.125316792926014,
bulldozer,0,0,0,17,,,,,,,,,,,,,61.02589426299892,None,60.042868866999925,61.03292507199876,66.03303635999873,None,2,1.0330719579997094,66.03303635999873,None,,,subj002,001,2021_Nov_30_1710,item,3.2.3,60.125316792926014,
donkey,0,1,1,23,,,,,,,,,,,,,72.02597295600026,None,71.04249184000037,72.03304273399954,77.032407323999,None,1,1.0338330990016402,77.032407323999,None,,,subj002,001,2021_Nov_30_1710,item,3.2.3,60.125316792926014,
hummingbird,0,2,2,28,,,,,,,,,,,,,83.01650759499898,None,82.04254561400012,83.04964278499938,88.04179530100009,None,1,0.7004215480010316,88.04179530100009,None,,,subj002,001,2021_Nov_30_1710,item,3.2.3,60.125316792926014,
cheerleader,0,3,3,32,,,,,,,,,,,,,93.99967701999958,None,93.02582432099916,94.032638142,98.99907033399904,None,1,0.8600697769998078,98.99907033399904,None,,,subj002,001,2021_Nov_30_1710,item,3.2.3,60.125316792926014,
porcupine,0,4,4,22,,,,,,,,,,,,,104.99916804199893,104.06509432999883,104.06509432999883,105.06594807799956,109.98255696399974,114.98318711200045,1,2.509669237999333,109.98255696399974,114.98318711200045,,,subj002,001,2021_Nov_30_1710,item,3.2.3,60.125316792926014,
elephant,0,5,5,21,,,,,,,,,,,,,115.99177028399936,114.99969115299973,114.99969115299973,115.99968731700028,120.99180042999978,None,1,0.830405331998918,120.99180042999978,None,,,subj002,001,2021_Nov_30_1710,item,3.2.3,60.125316792926014,
swan,0,6,6,29,,,,,,,,,,,,,126.98301704299956,125.99167270999897,125.99167270999897,126.99986119700043,131.97508034199927,125.99167270999897,1,0.8011558070011233,131.97508034199927,125.99167270999897,,,subj002,001,2021_Nov_30_1710,item,3.2.3,60.125316792926014,
mirror,0,7,7,10,,,,,,,,,,,,,137.96597402899897,147.96575429199947,136.9918399899998,137.99918888200045,142.9825122580005,136.9918399899998,2,0.9617207840001356,142.9825122580005,136.9918399899998,,,subj002,001,2021_Nov_30_1710,item,3.2.3,60.125316792926014,
microscope,0,8,8,6,,,,,,,,,,,,,148.9658611699997,None,147.98274699899957,148.98338833999878,153.966684048999,147.98274699899957,2,1.2215901910003595,153.966684048999,147.98274699899957,,,subj002,001,2021_Nov_30_1710,item,3.2.3,60.125316792926014,
hair,0,9,9,8,,,,,,,,,,,,,159.94989752000038,169.9499396529991,158.96660668799996,159.96587486299904,164.95750045800014,158.96660668799996,2,2.2137289220008824,164.95750045800014,158.96660668799996,,,subj002,001,2021_Nov_30_1710,item,3.2.3,60.125316792926014,
necklace,0,10,10,12,,,,,,,,,,,,,170.95808371299972,None,169.96650670499912,170.96641866199934,175.95025504600017,169.96650670499912,2,1.2358465130000695,175.95025504600017,169.96650670499912,,,subj002,001,2021_Nov_30_1710,item,3.2.3,60.125316792926014,
binoculars,0,11,11,1,,,,,,,,,,,,,181.94974579299924,180.95755863699924,180.95755863699924,181.96656602700023,186.93310506600028,191.9409353279989,2,1.367114650000076,186.93310506600028,191.9409353279989,,,subj002,001,2021_Nov_30_1710,item,3.2.3,60.125316792926014,
