Word,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,key_resp_3.keys,key_resp_3.started,key_resp_3.stopped,key_resp_3.rt,text_6.started,text_6.stopped,participant,session,date,expName,psychopyVersion,frameRate,
grandfather,0,20,20,34,,,,,,,,,,,,,262.88150253900676,261.8987016220053,261.8987016220053,262.8986931010004,267.8819083720009,261.8987016220053,1,267.8819083720009,261.8987016220053,4.693200619003619,,,subj015,001,2022_Sep_18_1751,item,3.2.3,59.91150830744186,
treadmill,0,21,21,16,,,,,,,,,,,,,273.86507235300087,272.8809877599997,272.8809877599997,273.88120137300575,278.86532974599686,272.8809877599997,2,278.86532974599686,272.8809877599997,3.3087989409978036,,,subj015,001,2022_Sep_18_1751,item,3.2.3,59.91150830744186,
leopard,0,22,22,24,,,,,,,,,,,,,284.8482715410064,283.8645375990018,283.8645375990018,284.86467160600296,289.84820227499586,283.8645375990018,2,289.84820227499586,283.8645375990018,2.231887178000761,,,subj015,001,2022_Sep_18_1751,item,3.2.3,59.91150830744186,
walrus,0,23,23,25,,,,,,,,,,,,,295.8315752560011,294.84864097500395,294.84864097500395,295.84865500300657,300.83180242100207,294.84864097500395,1,300.83180242100207,294.84864097500395,2.8773136689997045,,,subj015,001,2022_Sep_18_1751,item,3.2.3,59.91150830744186,
swan,0,24,24,29,,,,,,,,,,,,,306.81500271099503,305.8317601000017,305.8317601000017,306.83136219199514,311.8150191780005,305.8317601000017,1,311.8150191780005,305.8317601000017,2.2979462970106397,,,subj015,001,2022_Sep_18_1751,item,3.2.3,59.91150830744186,
violinist,0,25,25,39,,,,,,,,,,,,,317.79831053600356,316.81442157999845,316.81442157999845,317.815444346008,322.79744972099434,316.81442157999845,1,322.79744972099434,316.81442157999845,3.738680423994083,,,subj015,001,2022_Sep_18_1751,item,3.2.3,59.91150830744186,
microscope,0,26,26,6,,,,,,,,,,,,,328.7807836400025,327.79760197299765,327.79760197299765,328.79782413400244,333.7808470010059,327.79760197299765,2,333.7808470010059,327.79760197299765,2.0481097610027064,,,subj015,001,2022_Sep_18_1751,item,3.2.3,59.91150830744186,
elephant,0,27,27,21,,,,,,,,,,,,,339.7641367670003,338.7809534709959,338.7809534709959,339.7812868409965,344.76504672800365,338.7809534709959,1,344.76504672800365,338.7809534709959,1.6580883050046396,,,subj015,001,2022_Sep_18_1751,item,3.2.3,59.91150830744186,
umbrella,0,28,28,5,,,,,,,,,,,,,350.7474079800013,349.7645030209969,349.7645030209969,350.7645129839948,355.74768428099924,349.7645030209969,2,355.74768428099924,349.7645030209969,3.8974028280063067,,,subj015,001,2022_Sep_18_1751,item,3.2.3,59.91150830744186,
coyote,0,29,29,27,,,,,,,,,,,,,361.73073066600773,360.7476525719976,360.7476525719976,361.74765535599727,366.73085129600076,360.7476525719976,1,366.73085129600076,360.7476525719976,2.1772425770031987,,,subj015,001,2022_Sep_18_1751,item,3.2.3,59.91150830744186,
camera,0,30,30,3,,,,,,,,,,,,,372.71502761500597,382.71425814200484,371.7309956079989,372.7309993289964,377.7159317080077,371.7309956079989,2,377.7159317080077,371.7309956079989,2.7571822559984867,,,subj015,001,2022_Sep_18_1751,item,3.2.3,59.91150830744186,
knight,0,31,31,38,,,,,,,,,,,,,383.71425043500494,None,382.73057923400484,383.7306567670021,388.71382682300464,382.73057923400484,1,388.71382682300464,382.73057923400484,2.808265637999284,,,subj015,001,2022_Sep_18_1751,item,3.2.3,59.91150830744186,
fingerprint,0,32,32,11,,,,,,,,,,,,,394.69686764100334,393.7156981559965,393.7156981559965,394.7320158359944,399.6989330880024,393.7156981559965,2,399.6989330880024,393.7156981559965,1.8291581950034015,,,subj015,001,2022_Sep_18_1751,item,3.2.3,59.91150830744186,
crab,0,33,33,31,,,,,,,,,,,,,405.68216816299537,404.69869501699577,404.69869501699577,405.6989645220019,410.6821276450064,404.69869501699577,1,410.6821276450064,404.69869501699577,2.516840822994709,,,subj015,001,2022_Sep_18_1751,item,3.2.3,59.91150830744186,
axe,0,34,34,0,,,,,,,,,,,,,416.6653692020045,415.6814028450026,415.6814028450026,416.68159712800116,421.6648533639964,415.6814028450026,2,421.6648533639964,415.6814028450026,3.092244266998023,,,subj015,001,2022_Sep_18_1751,item,3.2.3,59.91150830744186,
donkey,0,35,35,23,,,,,,,,,,,,,427.6485381270031,426.6654404599976,426.6654404599976,427.6649628640007,432.64823641700787,426.6654404599976,1,432.64823641700787,426.6654404599976,2.5418983089912217,,,subj015,001,2022_Sep_18_1751,item,3.2.3,59.91150830744186,
keyboard,0,36,36,15,,,,,,,,,,,,,438.63148933800403,437.64829230900796,437.64829230900796,438.6482796710043,443.6314628270047,437.64829230900796,2,443.6314628270047,437.64829230900796,1.7056560780038126,,,subj015,001,2022_Sep_18_1751,item,3.2.3,59.91150830744186,
cabdriver,0,37,37,36,,,,,,,,,,,,,449.6148059480038,448.6322078640078,448.6322078640078,449.6316036299977,454.614453999995,448.6322078640078,1,454.614453999995,448.6322078640078,2.5647346129990183,,,subj015,001,2022_Sep_18_1751,item,3.2.3,59.91150830744186,
airplane,0,38,38,9,,,,,,,,,,,,,460.59953746400424,459.6147080429946,459.6147080429946,460.6145212889969,465.59912515200267,459.6147080429946,2,465.59912515200267,459.6147080429946,4.278862880993984,,,subj015,001,2022_Sep_18_1751,item,3.2.3,59.91150830744186,
ladybug,0,39,39,30,,,,,,,,,,,,,471.58224028399854,470.5988129830075,470.5988129830075,471.5991719529993,476.5824467380007,470.5988129830075,1,476.5824467380007,470.5988129830075,2.757645202000276,,,subj015,001,2022_Sep_18_1751,item,3.2.3,59.91150830744186,
,,,,,,,,,,,,,,,,,,,,,,,,,,,481.58241451000504,None,,,,,,,
