5.9149 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([0., 0., 0.]), colorSpace='rgb', fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x150418320>, gamma=None, gammaErrorPolicy='raise', kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x1504827b8>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
5.9149 	EXP 	window1: recordFrameIntervals = False
6.0815 	EXP 	window1: recordFrameIntervals = True
6.2640 	EXP 	window1: recordFrameIntervals = False
6.6668 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.03, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
6.7123 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_2', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Waiting for the scanner\n', units='height', win=Window(...), wrapWidth=1)
6.7510 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='height', win=Window(...), wrapWidth=1)
6.7535 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_4', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='height', win=Window(...), wrapWidth=1)
6.7666 	EXP 	Created text_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.02, italic=False, languageStyle='LTR', name='text_5', opacity=1.0, ori=0, pos=array([ 0. , -0.3]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
6.8076 	EXP 	Created text_6 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_6', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text="That's the end of this task\n", units='height', win=Window(...), wrapWidth=1)
6.8145 	EXP 	text: autoDraw = True
8.0530 	DATA 	Keypress: 1
8.0648 	EXP 	text: autoDraw = False
8.0648 	EXP 	text_2: autoDraw = True
25.5020 	EXP 	Imported wl20.csv as conditions, 20 conditions, 1 params
25.5023 	EXP 	Created sequence: random, trialTypes=20, nReps=1, seed=None
25.5025 	EXP 	New trial (rep=0, index=0): OrderedDict([('Word', 'cabdriver')])
25.5092 	DATA 	Keypress: 5
25.5150 	EXP 	text_2: autoDraw = False
25.5150 	EXP 	text_3: text = 'cabdriver'
25.5150 	EXP 	text_4: autoDraw = True
26.5156 	EXP 	text_3: autoDraw = True
26.5156 	EXP 	text_4: autoDraw = False
26.9999 	DATA 	Keypress: 5
28.4997 	DATA 	Keypress: 5
29.9996 	DATA 	Keypress: 5
31.5003 	DATA 	Keypress: 5
31.5149 	EXP 	text_5: autoDraw = True
31.9842 	DATA 	Keypress: 1
33.0005 	DATA 	Keypress: 5
34.1011 	DATA 	Keypress: 1
34.5005 	DATA 	Keypress: 5
36.0003 	DATA 	Keypress: 5
36.5009 	EXP 	New trial (rep=0, index=1): OrderedDict([('Word', 'porcupine')])
36.5148 	EXP 	text_3: autoDraw = False
36.5148 	EXP 	text_4: autoDraw = False
36.5148 	EXP 	text_5: autoDraw = False
36.5148 	EXP 	text_3: text = 'porcupine'
36.5148 	EXP 	text_4: autoDraw = True
37.4976 	EXP 	text_3: autoDraw = True
37.5002 	DATA 	Keypress: 5
37.5150 	EXP 	text_4: autoDraw = False
39.0000 	DATA 	Keypress: 5
40.5003 	DATA 	Keypress: 5
41.9997 	DATA 	Keypress: 5
42.5151 	EXP 	text_5: autoDraw = True
43.2192 	DATA 	Keypress: 1
43.5004 	DATA 	Keypress: 5
45.0003 	DATA 	Keypress: 5
46.4997 	DATA 	Keypress: 5
47.4984 	EXP 	text_3: autoDraw = False
47.5006 	EXP 	New trial (rep=0, index=2): OrderedDict([('Word', 'chipmunk')])
47.5151 	EXP 	text_3: autoDraw = False
47.5151 	EXP 	text_4: autoDraw = False
47.5151 	EXP 	text_5: autoDraw = False
47.5151 	EXP 	text_3: text = 'chipmunk'
47.5151 	EXP 	text_4: autoDraw = True
47.9992 	DATA 	Keypress: 5
48.4991 	EXP 	text_3: autoDraw = True
48.5152 	EXP 	text_4: autoDraw = False
49.5001 	DATA 	Keypress: 5
51.0003 	DATA 	Keypress: 5
52.5001 	DATA 	Keypress: 5
53.4983 	EXP 	text_5: autoDraw = True
54.0005 	DATA 	Keypress: 5
54.1687 	DATA 	Keypress: 1
55.5006 	DATA 	Keypress: 5
57.0006 	DATA 	Keypress: 5
58.4972 	EXP 	text_5: autoDraw = False
58.4985 	EXP 	New trial (rep=0, index=3): OrderedDict([('Word', 'waterfall')])
58.5064 	DATA 	Keypress: 5
58.5152 	EXP 	text_3: autoDraw = False
58.5152 	EXP 	text_3: autoDraw = False
58.5152 	EXP 	text_4: autoDraw = False
58.5152 	EXP 	text_5: autoDraw = False
58.5152 	EXP 	text_3: text = 'waterfall'
58.5152 	EXP 	text_4: autoDraw = True
59.4976 	EXP 	text_3: autoDraw = True
59.5312 	EXP 	text_4: autoDraw = False
60.0004 	DATA 	Keypress: 5
61.5004 	DATA 	Keypress: 5
63.0003 	DATA 	Keypress: 5
64.4995 	EXP 	text_5: autoDraw = True
64.5032 	DATA 	Keypress: 5
64.9194 	DATA 	Keypress: 2
66.0006 	DATA 	Keypress: 5
67.5029 	DATA 	Keypress: 5
69.0023 	DATA 	Keypress: 5
69.4985 	EXP 	text_3: autoDraw = False
69.5001 	EXP 	New trial (rep=0, index=4): OrderedDict([('Word', 'necklace')])
69.5146 	EXP 	text_3: autoDraw = False
69.5146 	EXP 	text_4: autoDraw = False
69.5146 	EXP 	text_5: autoDraw = False
69.5146 	EXP 	text_3: text = 'necklace'
69.5146 	EXP 	text_4: autoDraw = True
70.4994 	EXP 	text_3: autoDraw = True
70.5025 	DATA 	Keypress: 5
70.5147 	EXP 	text_4: autoDraw = False
72.0024 	DATA 	Keypress: 5
73.5005 	DATA 	Keypress: 5
75.0002 	DATA 	Keypress: 5
75.4982 	EXP 	text_5: autoDraw = True
76.1852 	DATA 	Keypress: 2
76.5030 	DATA 	Keypress: 5
78.0003 	DATA 	Keypress: 5
79.5025 	DATA 	Keypress: 5
80.4982 	EXP 	text_5: autoDraw = False
80.4998 	EXP 	New trial (rep=0, index=5): OrderedDict([('Word', 'baby')])
80.5149 	EXP 	text_3: autoDraw = False
80.5149 	EXP 	text_4: autoDraw = False
80.5149 	EXP 	text_5: autoDraw = False
80.5149 	EXP 	text_3: text = 'baby'
80.5149 	EXP 	text_4: autoDraw = True
81.0000 	DATA 	Keypress: 5
81.4982 	EXP 	text_3: autoDraw = True
81.5143 	EXP 	text_4: autoDraw = False
82.5002 	DATA 	Keypress: 5
84.0000 	DATA 	Keypress: 5
85.5001 	DATA 	Keypress: 5
86.4982 	EXP 	text_5: autoDraw = True
87.0027 	DATA 	Keypress: 5
87.3512 	DATA 	Keypress: 1
88.5029 	DATA 	Keypress: 5
90.0015 	DATA 	Keypress: 5
91.4835 	EXP 	New trial (rep=0, index=6): OrderedDict([('Word', 'microscope')])
91.4973 	EXP 	text_3: autoDraw = False
91.4973 	EXP 	text_5: autoDraw = False
