Word,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,key_resp_3.keys,key_resp_3.started,key_resp_3.stopped,key_resp_3.rt,text_6.started,text_6.stopped,participant,session,date,expName,psychopyVersion,frameRate,
airplane,0,24,24,9,,,,,,,,,,,,,299.63031064999996,298.6465394730003,298.6465394730003,299.64669560100083,304.61955079700056,298.6465394730003,2,304.61955079700056,298.6465394730003,0.906381278000481,,,subj019,001,2022_Nov_07_1043,item,3.2.3,60.01652482944577,
hairstylist,0,25,25,37,,,,,,,,,,,,,310.6298654800012,309.6297071860008,309.6297071860008,310.63496629600013,315.6192499830013,320.62995501800106,1,315.6192499830013,320.62995501800106,1.910702916999071,,,subj019,001,2022_Nov_07_1043,item,3.2.3,60.01652482944577,
crab,0,26,26,31,,,,,,,,,,,,,321.6353802980011,320.6467488870003,320.6467488870003,321.65219611700013,326.6188505830014,331.61859300500146,1,326.6188505830014,331.61859300500146,2.6560910510015674,,,subj019,001,2022_Nov_07_1043,item,3.2.3,60.01652482944577,
cheesecake,0,27,27,7,,,,,,,,,,,,,332.61945704200116,331.63632903000143,331.63632903000143,332.63549276600133,337.6187752300011,None,2,337.6187752300011,None,1.755198594999456,,,subj019,001,2022_Nov_07_1043,item,3.2.3,60.01652482944577,
platypus,0,28,28,35,,,,,,,,,,,,,343.60285951400147,342.61960448600075,342.61960448600075,343.61883338500047,348.6023061390006,342.61960448600075,1,348.6023061390006,342.61960448600075,3.3296436540003924,,,subj019,001,2022_Nov_07_1043,item,3.2.3,60.01652482944577,
grandfather,0,29,29,34,,,,,,,,,,,,,354.58613534800133,353.61243691300115,353.61243691300115,354.61933775800026,359.5854912720006,353.61243691300115,1,359.5854912720006,353.61243691300115,0.6274252739985968,,,subj019,001,2022_Nov_07_1043,item,3.2.3,60.01652482944577,
porcupine,0,30,30,22,,,,,,,,,,,,,365.56953425900065,364.59591997999996,364.59591997999996,365.60269248000077,370.569024026001,364.59591997999996,1,370.569024026001,364.59591997999996,0.4718909459988936,,,subj019,001,2022_Nov_07_1043,item,3.2.3,60.01652482944577,
scalpel,0,31,31,19,,,,,,,,,,,,,376.5790697749999,375.57876021000084,375.57876021000084,376.586114396001,381.55205254000066,386.5623358090015,2,381.55205254000066,386.5623358090015,0.8628993950005679,,,subj019,001,2022_Nov_07_1043,item,3.2.3,60.01652482944577,
elephant,0,32,32,21,,,,,,,,,,,,,387.56901385400124,386.5788611140015,386.5788611140015,387.56901385400124,392.56921038700057,None,1,392.56921038700057,None,1.916537850000168,,,subj019,001,2022_Nov_07_1043,item,3.2.3,60.01652482944577,
mirror,0,33,33,10,,,,,,,,,,,,,398.5623635890006,397.56956033000097,397.56956033000097,398.569466809,403.552445886,408.5528588080015,2,403.552445886,408.5528588080015,2.233382010999776,,,subj019,001,2022_Nov_07_1043,item,3.2.3,60.01652482944577,
chipmunk,0,34,34,26,,,,,,,,,,,,,409.5521833319999,408.5690513820009,408.5690513820009,409.57876963200033,414.55220344900044,None,1,414.55220344900044,None,2.550711677000436,,,subj019,001,2022_Nov_07_1043,item,3.2.3,60.01652482944577,
swan,0,35,35,29,,,,,,,,,,,,,420.5354841080007,430.5364242370015,419.5531010800005,420.5530907379998,425.5453318300006,419.5531010800005,1,425.5453318300006,419.5531010800005,2.604419755998606,,,subj019,001,2022_Nov_07_1043,item,3.2.3,60.01652482944577,
treadmill,0,36,36,16,,,,,,,,,,,,,431.5454210930002,None,430.55256499999996,431.5529529080013,436.535799270001,441.53647873500086,2,436.535799270001,441.53647873500086,0.6140757980010676,,,subj019,001,2022_Nov_07_1043,item,3.2.3,60.01652482944577,
hummingbird,0,37,37,28,,,,,,,,,,,,,442.53577682000105,441.5527180730005,441.5527180730005,442.55293029600034,447.53622654300125,None,1,447.53622654300125,None,0.7836851960000786,,,subj019,001,2022_Nov_07_1043,item,3.2.3,60.01652482944577,
baby,0,38,38,20,,,,,,,,,,,,,453.52825093499996,452.5443944510007,452.5443944510007,453.54510598100023,458.53637646400057,452.5443944510007,1,458.53637646400057,452.5443944510007,1.387401793999743,,,subj019,001,2022_Nov_07_1043,item,3.2.3,60.01652482944577,
stove,0,39,39,13,,,,,,,,,,,,,464.51935519200015,474.51899004500046,463.5443907360004,464.5524775850008,469.54467898300027,463.5443907360004,2,469.54467898300027,463.5443907360004,0.4731437159989582,,,subj019,001,2022_Nov_07_1043,item,3.2.3,60.01652482944577,
,,,,,,,,,,,,,,,,,,,,,,,,,,,474.5529661790006,None,,,,,,,
