11.9104 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([0., 0., 0.]), colorSpace='rgb', fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x119772e48>, gamma=None, gammaErrorPolicy='raise', kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x119800630>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
11.9104 	EXP 	window1: recordFrameIntervals = False
12.0770 	EXP 	window1: recordFrameIntervals = True
12.2600 	EXP 	window1: recordFrameIntervals = False
12.7141 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.03, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
12.7620 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_2', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Waiting for the scanner\n', units='height', win=Window(...), wrapWidth=1)
12.8066 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='height', win=Window(...), wrapWidth=1)
12.8088 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_4', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='height', win=Window(...), wrapWidth=1)
12.8220 	EXP 	Created text_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.02, italic=False, languageStyle='LTR', name='text_5', opacity=1.0, ori=0, pos=array([ 0. , -0.3]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
12.8673 	EXP 	Created text_6 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_6', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text="That's the end of this task\n", units='height', win=Window(...), wrapWidth=1)
12.8744 	EXP 	text: autoDraw = True
15.9654 	DATA 	Keypress: 1
15.9772 	EXP 	text: autoDraw = False
15.9772 	EXP 	text_2: autoDraw = True
33.8178 	EXP 	Imported wl20.csv as conditions, 20 conditions, 1 params
33.8181 	EXP 	Created sequence: random, trialTypes=20, nReps=1, seed=None
33.8184 	EXP 	New trial (rep=0, index=0): OrderedDict([('Word', 'ladybug')])
33.8264 	DATA 	Keypress: 5
33.8416 	EXP 	text_2: autoDraw = False
33.8416 	EXP 	text_3: text = 'ladybug'
33.8416 	EXP 	text_4: autoDraw = True
34.8275 	EXP 	text_3: autoDraw = True
34.8439 	EXP 	text_4: autoDraw = False
35.3148 	DATA 	Keypress: 5
36.8161 	DATA 	Keypress: 5
36.8295 	DATA 	Keypress: 1
38.3162 	DATA 	Keypress: 5
39.8166 	DATA 	Keypress: 5
39.8275 	EXP 	text_5: autoDraw = True
41.2978 	DATA 	Keypress: 5
41.3994 	DATA 	Keypress: 1
42.7977 	DATA 	Keypress: 5
44.2978 	DATA 	Keypress: 5
44.8134 	EXP 	New trial (rep=0, index=1): OrderedDict([('Word', 'grandfather')])
44.8287 	EXP 	text_3: autoDraw = False
44.8287 	EXP 	text_5: autoDraw = False
44.8287 	EXP 	text_3: autoDraw = False
44.8287 	EXP 	text_4: autoDraw = False
44.8287 	EXP 	text_5: autoDraw = False
44.8287 	EXP 	text_3: text = 'grandfather'
44.8287 	EXP 	text_4: autoDraw = True
45.7978 	DATA 	Keypress: 5
