Word,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,key_resp_3.keys,key_resp_3.started,key_resp_3.stopped,key_resp_3.rt,text_6.started,text_6.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,10.464462632022332,None,1,10.085458422981901,10.464462632022332,None,,,,,,,,,,,,,,,,,,,subj027,001,2023_Apr_01_1355,item,3.2.3,60.37979701315722,
,,,,,,,,,,,20.590614130022004,None,5,30.33242114901077,20.590614130022004,None,,,,,,,,,,,,,subj027,001,2023_Apr_01_1355,item,3.2.3,60.37979701315722,
camera,0,0,0,3,,,,,,,,,,,,,51.93294286800665,None,50.957256652007345,51.966298013023334,56.932461803022306,None,None,56.932461803022306,None,,,,subj027,001,2023_Apr_01_1355,item,3.2.3,60.37979701315722,
leopard,0,1,1,24,,,,,,,,,,,,,62.93176420900272,61.94034855402424,61.94034855402424,62.93176420900272,67.92363902300713,72.92377529101213,None,67.92363902300713,72.92377529101213,,,,subj027,001,2023_Apr_01_1355,item,3.2.3,60.37979701315722,
mirror,0,2,2,10,,,,,,,,,,,,,73.933489285002,72.94062497399864,72.94062497399864,73.95708219200606,78.91669202200137,83.92307153702131,None,78.91669202200137,83.92307153702131,,,,subj027,001,2023_Apr_01_1355,item,3.2.3,60.37979701315722,
bulldozer,0,3,3,17,,,,,,,,,,,,,84.93322317601996,94.93337336700642,83.9398712060065,84.95001259300625,89.94031959402491,None,None,89.94031959402491,None,,,,subj027,001,2023_Apr_01_1355,item,3.2.3,60.37979701315722,
hair,0,4,4,8,,,,,,,,,,,,,95.93226003702148,105.93980546601233,94.95016631600447,95.97332928402466,100.93976690701675,None,None,100.93976690701675,None,,,,subj027,001,2023_Apr_01_1355,item,3.2.3,60.37979701315722,
porcupine,0,5,5,22,,,,,,,,,,,,,107.00589700799901,None,105.95676293302677,107.00589700799901,111.95666020800127,None,None,111.95666020800127,None,,,,subj027,001,2023_Apr_01_1355,item,3.2.3,60.37979701315722,
treadmill,0,6,6,16,,,,,,,,,,,,,117.95679721501074,None,116.9669021780137,117.97319129802054,122.94919672200922,127.9494546810165,None,122.94919672200922,127.9494546810165,,,,subj027,001,2023_Apr_01_1355,item,3.2.3,60.37979701315722,
hummingbird,0,7,7,28,,,,,,,,,,,,,128.94902507402003,138.9496553229983,127.96640000800835,128.9662776600162,133.96632246900117,None,None,133.96632246900117,None,,,,subj027,001,2023_Apr_01_1355,item,3.2.3,60.37979701315722,
seahorse,0,8,8,33,,,,,,,,,,,,,139.94961987200077,149.94908645900432,138.96583733300213,139.9667604060087,144.95008347200928,None,None,144.95008347200928,None,,,,subj027,001,2023_Apr_01_1355,item,3.2.3,60.37979701315722,
airplane,0,9,9,9,,,,,,,,,,,,,150.95620829900145,None,149.96687952100183,150.96695206602453,155.94900702300947,None,None,155.94900702300947,None,,,,subj027,001,2023_Apr_01_1355,item,3.2.3,60.37979701315722,
waterfall,0,10,10,18,,,,,,,,,,,,,161.95023994802614,None,160.95629734901013,161.9666395240056,166.9558288990229,None,None,166.9558288990229,None,,,,subj027,001,2023_Apr_01_1355,item,3.2.3,60.37979701315722,
snowball,0,11,11,14,,,,,,,,,,,,,172.95591119900928,None,171.95567178502097,172.9721397520043,177.96674149599858,None,None,177.96674149599858,None,,,,subj027,001,2023_Apr_01_1355,item,3.2.3,60.37979701315722,
hairstylist,0,12,12,37,,,,,,,,,,,,,183.93300969802658,None,182.9550313320069,183.96686979502556,188.9334543980076,None,None,188.9334543980076,None,,,,subj027,001,2023_Apr_01_1355,item,3.2.3,60.37979701315722,
passport,0,13,13,4,,,,,,,,,,,,,194.93366444701678,193.93860193301225,193.93860193301225,194.94963895902038,199.93280371002038,193.93860193301225,None,199.93280371002038,193.93860193301225,,,,subj027,001,2023_Apr_01_1355,item,3.2.3,60.37979701315722,
swan,0,14,14,29,,,,,,,,,,,,,205.93352419801522,204.9386363790254,204.9386363790254,205.93352419801522,210.93338019802468,204.9386363790254,None,210.93338019802468,204.9386363790254,,,,subj027,001,2023_Apr_01_1355,item,3.2.3,60.37979701315722,
microscope,0,15,15,6,,,,,,,,,,,,,216.92213143102708,215.93827813700773,215.93827813700773,216.93339076600387,221.91712326701963,226.9168546880246,None,221.91712326701963,226.9168546880246,,,,subj027,001,2023_Apr_01_1355,item,3.2.3,60.37979701315722,
cheerleader,0,16,16,32,,,,,,,,,,,,,227.91732292601955,226.9333473959996,226.9333473959996,227.93319105001865,232.91684955600067,None,None,232.91684955600067,None,,,,subj027,001,2023_Apr_01_1355,item,3.2.3,60.37979701315722,
stove,0,17,17,13,,,,,,,,,,,,,238.9169140200247,237.92148092700518,237.92148092700518,238.9169140200247,243.90485583202098,248.9001325610152,None,243.90485583202098,248.9001325610152,,,,subj027,001,2023_Apr_01_1355,item,3.2.3,60.37979701315722,
crab,0,18,18,31,,,,,,,,,,,,,249.90028613002505,248.93180784600554,248.93180784600554,249.93307038402418,254.90035782402265,None,None,254.90035782402265,None,,,,subj027,001,2023_Apr_01_1355,item,3.2.3,60.37979701315722,
baby,0,19,19,20,,,,,,,,,,,,,260.8836066040094,259.9044324560091,259.9044324560091,260.9171237160044,265.8836751380004,259.9044324560091,None,265.8836751380004,259.9044324560091,,,,subj027,001,2023_Apr_01_1355,item,3.2.3,60.37979701315722,
scalpel,0,20,20,19,,,,,,,,,,,,,271.8669437520148,270.8837728590006,270.8837728590006,271.88305002602283,276.8670263760141,270.8837728590006,None,276.8670263760141,270.8837728590006,,,,subj027,001,2023_Apr_01_1355,item,3.2.3,60.37979701315722,
ladybug,0,21,21,30,,,,,,,,,,,,,282.85030209700926,292.8497045740078,281.86619248602074,282.86712269700365,287.8672299190075,281.86619248602074,None,287.8672299190075,281.86619248602074,,,,subj027,001,2023_Apr_01_1355,item,3.2.3,60.37979701315722,
cheesecake,0,22,22,7,,,,,,,,,,,,,293.8505004750041,None,292.8671561460069,293.8669956330268,298.85057919099927,292.8671561460069,None,298.85057919099927,292.8671561460069,,,,subj027,001,2023_Apr_01_1355,item,3.2.3,60.37979701315722,
necklace,0,23,23,12,,,,,,,,,,,,,304.83382495402475,303.84983639701386,303.84983639701386,304.85065387701616,309.833933928021,303.84983639701386,2,309.833933928021,303.84983639701386,1.4980867440172005,,,subj027,001,2023_Apr_01_1355,item,3.2.3,60.37979701315722,
binoculars,0,24,24,1,,,,,,,,,,,,,315.8202088980179,314.8333165240183,314.8333165240183,315.834063945018,320.8172761280148,325.8171228050196,None,320.8172761280148,325.8171228050196,,,,subj027,001,2023_Apr_01_1355,item,3.2.3,60.37979701315722,
keyboard,0,25,25,15,,,,,,,,,,,,,326.8165265560092,325.83362866702373,325.83362866702373,326.8337155620102,331.8169848160178,None,None,331.8169848160178,None,,,,subj027,001,2023_Apr_01_1355,item,3.2.3,60.37979701315722,
knight,0,26,26,38,,,,,,,,,,,,,337.8038713080168,336.81667204902624,336.81667204902624,337.82060252601514,342.80394438499934,336.81667204902624,None,342.80394438499934,336.81667204902624,,,,subj027,001,2023_Apr_01_1355,item,3.2.3,60.37979701315722,
donkey,0,27,27,23,,,,,,,,,,,,,348.8004748180101,347.8163092730101,347.8163092730101,348.8172525760019,353.8005400550028,347.8163092730101,None,353.8005400550028,347.8163092730101,,,,subj027,001,2023_Apr_01_1355,item,3.2.3,60.37979701315722,
axe,0,28,28,0,,,,,,,,,,,,,359.78345598099986,358.8006050600088,358.8006050600088,359.80062346102204,364.7834605840035,358.8006050600088,None,364.7834605840035,358.8006050600088,,,,subj027,001,2023_Apr_01_1355,item,3.2.3,60.37979701315722,
umbrella,0,29,29,5,,,,,,,,,,,,,370.7670848710113,369.78382010702626,369.78382010702626,370.78311470500194,375.76674215801177,369.78382010702626,None,375.76674215801177,369.78382010702626,,,,subj027,001,2023_Apr_01_1355,item,3.2.3,60.37979701315722,
coyote,0,30,30,27,,,,,,,,,,,,,381.749956426007,380.76636788400356,380.76636788400356,381.7672911120171,386.7501258859993,380.76636788400356,None,386.7501258859993,380.76636788400356,,,,subj027,001,2023_Apr_01_1355,item,3.2.3,60.37979701315722,
chipmunk,0,31,31,26,,,,,,,,,,,,,392.7337419830146,391.7497991810087,391.7497991810087,392.7497320980183,397.7334770850139,391.7497991810087,None,397.7334770850139,391.7497991810087,,,,subj027,001,2023_Apr_01_1355,item,3.2.3,60.37979701315722,
walrus,0,32,32,25,,,,,,,,,,,,,403.7172143810021,402.73313663102454,402.73313663102454,403.73309649000294,408.71725623399834,402.73313663102454,None,408.71725623399834,402.73313663102454,,,,subj027,001,2023_Apr_01_1355,item,3.2.3,60.37979701315722,
ketchup,0,33,33,2,,,,,,,,,,,,,414.70045584000763,413.71651673602173,413.71651673602173,414.71650354602025,419.7000972980168,413.71651673602173,None,419.7000972980168,413.71651673602173,,,,subj027,001,2023_Apr_01_1355,item,3.2.3,60.37979701315722,
elephant,0,34,34,21,,,,,,,,,,,,,425.70043936400907,424.6996139550174,424.6996139550174,425.70043936400907,430.69958913102164,424.6996139550174,None,430.69958913102164,424.6996139550174,,,,subj027,001,2023_Apr_01_1355,item,3.2.3,60.37979701315722,
platypus,0,35,35,35,,,,,,,,,,,,,436.68403547801427,435.7000260990171,435.7000260990171,436.7008923490066,441.68414532902534,435.7000260990171,None,441.68414532902534,435.7000260990171,,,,subj027,001,2023_Apr_01_1355,item,3.2.3,60.37979701315722,
fingerprint,0,36,36,11,,,,,,,,,,,,,447.66741738602286,446.6834252240078,446.6834252240078,447.68412936502136,452.66670473699924,446.6834252240078,None,452.66670473699924,446.6834252240078,,,,subj027,001,2023_Apr_01_1355,item,3.2.3,60.37979701315722,
violinist,0,37,37,39,,,,,,,,,,,,,458.6674588000169,457.6674603280262,457.6674603280262,458.6835803790018,463.6506733590213,468.6508852140105,None,463.6506733590213,468.6508852140105,,,,subj027,001,2023_Apr_01_1355,item,3.2.3,60.37979701315722,
grandfather,0,38,38,34,,,,,,,,,,,,,469.6508873470011,468.66683618500247,468.66683618500247,469.6669217630115,474.650975423021,None,None,474.650975423021,None,,,,subj027,001,2023_Apr_01_1355,item,3.2.3,60.37979701315722,
cabdriver,0,39,39,36,,,,,,,,,,,,,480.6343449350097,490.6335650840192,479.6499382920156,480.6511529100244,485.65059760402073,479.6499382920156,None,485.65059760402073,479.6499382920156,,,,subj027,001,2023_Apr_01_1355,item,3.2.3,60.37979701315722,
,,,,,,,,,,,,,,,,,,,,,,,,,,,490.65066010001465,None,,,,,,,
