Word,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,key_resp_3.keys,key_resp_3.started,key_resp_3.stopped,key_resp_3.rt,text_6.started,text_6.stopped,participant,session,date,expName,psychopyVersion,frameRate,
knight,0,20,20,38,,,,,,,,,,,,,257.23693763399933,256.2487994690018,256.2487994690018,257.2537702789996,262.2487411529946,256.2487994690018,1,262.2487411529946,256.2487994690018,0.4363825429973076,,,subj011,001,2022_Jul_20_1401,item,3.2.3,59.6546944102113,
coyote,0,21,21,27,,,,,,,,,,,,,268.2319105360002,278.2201782429984,267.24814938099735,268.2358990959983,273.24847700900136,267.24814938099735,1,273.24847700900136,267.24814938099735,0.5267809959987062,,,subj011,001,2022_Jul_20_1401,item,3.2.3,59.6546944102113,
hummingbird,0,22,22,28,,,,,,,,,,,,,279.2368189580011,None,278.25351707699883,279.25328516599984,284.24849785900005,278.25351707699883,1,284.24849785900005,278.25351707699883,0.7867714690000867,,,subj011,001,2022_Jul_20_1401,item,3.2.3,59.6546944102113,
camera,0,23,23,3,,,,,,,,,,,,,290.23170646699873,300.2313578789981,289.2481211439954,290.24813248199644,295.23711894299777,289.2481211439954,2,295.23711894299777,289.2481211439954,0.8701221039955271,,,subj011,001,2022_Jul_20_1401,item,3.2.3,59.6546944102113,
snowball,0,24,24,14,,,,,,,,,,,,,301.2371874429955,None,300.2478719639985,301.25361119299487,306.2372378189975,300.2478719639985,1,306.2372378189975,300.2478719639985,0.3430100620025769,,,subj011,001,2022_Jul_20_1401,item,3.2.3,59.6546944102113,
platypus,0,25,25,35,,,,,,,,,,,,,312.2367697660011,311.24759800299944,311.24759800299944,312.25280088999716,317.2369826409995,311.24759800299944,1,317.2369826409995,311.24759800299944,0.6021384229970863,,,subj011,001,2022_Jul_20_1401,item,3.2.3,59.6546944102113,
chipmunk,0,26,26,26,,,,,,,,,,,,,323.23107031499967,322.2368592109997,322.2368592109997,323.23700827099674,328.2203140939964,333.2204846539971,1,328.2203140939964,333.2204846539971,0.6389798580057686,,,subj011,001,2022_Jul_20_1401,item,3.2.3,59.6546944102113,
walrus,0,27,27,25,,,,,,,,,,,,,334.231166421996,344.23664134999854,333.24745234700094,334.23707847499463,339.24759416899906,None,1,339.24759416899906,None,0.4405301920050988,,,subj011,001,2022_Jul_20_1401,item,3.2.3,59.6546944102113,
porcupine,0,28,28,22,,,,,,,,,,,,,345.2366241540003,None,344.25392241199734,345.2535289699954,350.2367116759997,344.25392241199734,1,350.2367116759997,344.25392241199734,0.9974581919959746,,,subj011,001,2022_Jul_20_1401,item,3.2.3,59.6546944102113,
stove,0,29,29,13,,,,,,,,,,,,,356.23088240099605,355.2371262089946,355.2371262089946,356.2368845460005,361.22006697899633,366.2203721839978,2,361.22006697899633,366.2203721839978,0.7350816820035107,,,subj011,001,2022_Jul_20_1401,item,3.2.3,59.6546944102113,
passport,0,30,30,4,,,,,,,,,,,,,367.2304800299971,366.2372488030014,366.2372488030014,367.2361662999974,372.22047817999555,None,2,372.22047817999555,None,0.5147649930004263,,,subj011,001,2022_Jul_20_1401,item,3.2.3,59.6546944102113,
swan,0,31,31,29,,,,,,,,,,,,,378.2137078779997,377.2300675849983,377.2300675849983,378.2305291429948,383.2033836539995,377.2300675849983,1,383.2033836539995,377.2300675849983,0.6748758159956196,,,subj011,001,2022_Jul_20_1401,item,3.2.3,59.6546944102113,
leopard,0,32,32,24,,,,,,,,,,,,,389.20397868599684,388.2131608579948,388.2131608579948,389.220785984995,394.20402952400036,388.2131608579948,1,394.20402952400036,388.2131608579948,0.8872453120056889,,,subj011,001,2022_Jul_20_1401,item,3.2.3,59.6546944102113,
binoculars,0,33,33,1,,,,,,,,,,,,,400.220160249999,399.22999790599715,399.22999790599715,400.23647197399987,405.22012315900065,399.22999790599715,2,405.22012315900065,399.22999790599715,0.7711548750012298,,,subj011,001,2022_Jul_20_1401,item,3.2.3,59.6546944102113,
baby,0,34,34,20,,,,,,,,,,,,,411.20375613599754,410.2199282139991,410.2199282139991,411.219896513001,416.20396169200103,410.2199282139991,1,416.20396169200103,410.2199282139991,0.5652192409979762,,,subj011,001,2022_Jul_20_1401,item,3.2.3,59.6546944102113,
ladybug,0,35,35,30,,,,,,,,,,,,,422.19673824599886,421.2131418419958,421.2131418419958,422.20377486699726,427.19634086600126,421.2131418419958,None,427.19634086600126,421.2131418419958,,,,subj011,001,2022_Jul_20_1401,item,3.2.3,59.6546944102113,
seahorse,0,36,36,33,,,,,,,,,,,,,433.1873275379985,432.1964038789956,432.1964038789956,433.204087017999,438.1874433129997,432.1964038789956,1,438.1874433129997,432.1964038789956,0.443725908997294,,,subj011,001,2022_Jul_20_1401,item,3.2.3,59.6546944102113,
scalpel,0,37,37,19,,,,,,,,,,,,,444.1699675189957,443.19635922199814,443.19635922199814,444.20387467499677,449.17966829799843,443.19635922199814,1,449.17966829799843,443.19635922199814,0.36157081599958474,,,subj011,001,2022_Jul_20_1401,item,3.2.3,59.6546944102113,
keyboard,0,38,38,15,,,,,,,,,,,,,455.17934040600085,454.1792261449955,454.1792261449955,455.17934040600085,460.1706858329999,465.1706126689969,1,460.1706858329999,465.1706126689969,0.3754372070034151,,,subj011,001,2022_Jul_20_1401,item,3.2.3,59.6546944102113,
fingerprint,0,39,39,11,,,,,,,,,,,,,466.18741444699845,465.1864677459962,465.1864677459962,466.18741444699845,471.1794688410009,None,2,471.1794688410009,None,1.7457645050017163,,,subj011,001,2022_Jul_20_1401,item,3.2.3,59.6546944102113,
