Word,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_6.started,text_6.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,7.30330264299846,None,1,5.369880250997085,7.30330264299846,None,,,,,,,,,,,,,,,,,,,subj013,001,2022_Jul_11_1820,item_20(VR),3.2.3,59.83528817241602,
,,,,,,,,,,,12.684497841000848,None,5,17.042900327993266,12.684497841000848,None,,,,,,,,,,,,,subj013,001,2022_Jul_11_1820,item_20(VR),3.2.3,59.83528817241602,
cheerleader,0,0,0,12,,,,,,,,,,,,,30.75317865300167,40.753355025997735,29.758822739000607,30.75317865300167,35.75947332099895,None,1,0.6447871999989729,35.75947332099895,None,,,subj013,001,2022_Jul_11_1820,item_20(VR),3.2.3,59.83528817241602,
passport,0,1,1,16,,,,,,,,,,,,,41.769353334995685,None,40.769577708000725,41.769353334995685,46.75295481400099,51.75273021099565,2,0.7284204089955892,46.75295481400099,51.75273021099565,,,subj013,001,2022_Jul_11_1820,item_20(VR),3.2.3,59.83528817241602,
baby,0,2,2,14,,,,,,,,,,,,,52.752721769000345,None,51.769834644001094,52.769889342998795,57.75975240999833,None,1,0.29958525599795394,57.75975240999833,None,,,subj013,001,2022_Jul_11_1820,item_20(VR),3.2.3,59.83528817241602,
ladybug,0,3,3,10,,,,,,,,,,,,,63.736322851000295,73.74261141500028,62.759346528000606,63.76923418799561,68.7525364480025,None,1,0.43880316400463926,68.7525364480025,None,,,subj013,001,2022_Jul_11_1820,item_20(VR),3.2.3,59.83528817241602,
axe,0,4,4,6,,,,,,,,,,,,,74.73589364399959,None,73.75938339300046,74.77577796799596,79.73659972199675,None,2,0.4547455009960686,79.73659972199675,None,,,subj013,001,2022_Jul_11_1820,item_20(VR),3.2.3,59.83528817241602,
leopard,0,5,5,0,,,,,,,,,,,,,85.74264948700147,84.74204377800197,84.74204377800197,85.75303087700013,90.74200650500279,84.74204377800197,1,0.31321036100416677,90.74200650500279,84.74204377800197,,,subj013,001,2022_Jul_11_1820,item_20(VR),3.2.3,59.83528817241602,
knight,0,6,6,4,,,,,,,,,,,,,96.73640619499929,95.74207431999821,95.74207431999821,96.75320207000186,101.7370951060002,95.74207431999821,1,0.3612752359986189,101.7370951060002,95.74207431999821,,,subj013,001,2022_Jul_11_1820,item_20(VR),3.2.3,59.83528817241602,
necklace,0,7,7,3,,,,,,,,,,,,,107.73615550999966,106.74227815199993,106.74227815199993,107.75270790800278,112.7366937600018,106.74227815199993,2,0.46356430600280873,112.7366937600018,106.74227815199993,,,subj013,001,2022_Jul_11_1820,item_20(VR),3.2.3,59.83528817241602,
ketchup,0,8,8,15,,,,,,,,,,,,,118.71998486299708,128.7200645740013,117.74197902000014,118.75882191600249,123.72523437500058,117.74197902000014,2,0.4791233479991206,123.72523437500058,117.74197902000014,,,subj013,001,2022_Jul_11_1820,item_20(VR),3.2.3,59.83528817241602,
hair,0,9,9,9,,,,,,,,,,,,,129.72522140100045,None,128.7419024549963,129.7420917740019,134.72012472099595,139.71996248399955,2,0.4171301210008096,134.72012472099595,139.71996248399955,,,subj013,001,2022_Jul_11_1820,item_20(VR),3.2.3,59.83528817241602,
mirror,0,10,10,11,,,,,,,,,,,,,140.71953104800195,139.73581799199746,139.73581799199746,140.73573239099642,145.71985327400034,None,2,0.5033635319996392,145.71985327400034,None,,,subj013,001,2022_Jul_11_1820,item_20(VR),3.2.3,59.83528817241602,
waterfall,0,11,11,2,,,,,,,,,,,,,151.70760495199647,150.72494917999575,150.72494917999575,151.72493972400116,156.70327525099856,161.70329414399748,2,0.5550775489973603,156.70327525099856,161.70329414399748,,,subj013,001,2022_Jul_11_1820,item_20(VR),3.2.3,59.83528817241602,
