0.8647 	ERROR 	Requested audio device 'USB Audio CODEC ' that is not available on this hardware. The 'audioDevice' preference should be one of ['MacBook Pro Speakers', 'USB PnP Audio Device']
57.0811 	DATA 	Keypress: 5
58.5692 	DATA 	Keypress: 5
60.0752 	EXP 	text_5: autoDraw = False
60.0766 	EXP 	New trial (rep=0, index=3): OrderedDict([('Word', 'baby')])
60.0837 	DATA 	Keypress: 5
60.0921 	EXP 	text_3: autoDraw = False
60.0921 	EXP 	text_3: autoDraw = False
60.0921 	EXP 	text_4: autoDraw = False
60.0921 	EXP 	text_5: autoDraw = False
60.0921 	EXP 	text_3: text = 'baby'
60.0921 	EXP 	text_4: autoDraw = True
61.0762 	EXP 	text_3: autoDraw = True
61.0932 	EXP 	text_4: autoDraw = False
61.5805 	DATA 	Keypress: 5
63.0806 	DATA 	Keypress: 5
64.5800 	DATA 	Keypress: 5
66.0758 	EXP 	text_5: autoDraw = True
66.0807 	DATA 	Keypress: 5
66.6963 	DATA 	Keypress: 1
67.5798 	DATA 	Keypress: 5
69.0801 	DATA 	Keypress: 5
70.5864 	DATA 	Keypress: 5
71.0669 	EXP 	New trial (rep=0, index=4): OrderedDict([('Word', 'porcupine')])
71.0815 	EXP 	text_3: autoDraw = False
71.0815 	EXP 	text_5: autoDraw = False
71.0815 	EXP 	text_3: autoDraw = False
71.0815 	EXP 	text_4: autoDraw = False
71.0815 	EXP 	text_5: autoDraw = False
71.0815 	EXP 	text_3: text = 'porcupine'
71.0815 	EXP 	text_4: autoDraw = True
72.0596 	EXP 	text_3: autoDraw = True
72.0792 	DATA 	Keypress: 5
72.0982 	EXP 	text_4: autoDraw = False
73.5807 	DATA 	Keypress: 5
75.0800 	DATA 	Keypress: 5
76.5803 	DATA 	Keypress: 5
77.0765 	EXP 	text_5: autoDraw = True
78.0800 	DATA 	Keypress: 5
78.2632 	DATA 	Keypress: 1
79.5804 	DATA 	Keypress: 5
81.0686 	DATA 	Keypress: 5
82.0599 	EXP 	text_3: autoDraw = False
82.0620 	EXP 	New trial (rep=0, index=5): OrderedDict([('Word', 'waterfall')])
82.0816 	EXP 	text_5: autoDraw = False
82.0816 	EXP 	text_3: autoDraw = False
82.0816 	EXP 	text_4: autoDraw = False
82.0816 	EXP 	text_5: autoDraw = False
82.0816 	EXP 	text_3: text = 'waterfall'
82.0816 	EXP 	text_4: autoDraw = True
82.5795 	DATA 	Keypress: 5
83.0650 	EXP 	text_3: autoDraw = True
83.0762 	EXP 	text_4: autoDraw = False
84.0802 	DATA 	Keypress: 5
85.5797 	DATA 	Keypress: 5
87.0846 	DATA 	Keypress: 5
88.0598 	EXP 	text_5: autoDraw = True
88.5794 	DATA 	Keypress: 5
88.5972 	DATA 	Keypress: 2
90.0811 	DATA 	Keypress: 5
91.5807 	DATA 	Keypress: 5
93.0595 	EXP 	text_5: autoDraw = False
93.0617 	EXP 	New trial (rep=0, index=6): OrderedDict([('Word', 'snowball')])
93.0700 	DATA 	Keypress: 5
93.0750 	EXP 	text_3: autoDraw = False
93.0750 	EXP 	text_3: autoDraw = False
93.0750 	EXP 	text_4: autoDraw = False
93.0750 	EXP 	text_5: autoDraw = False
93.0750 	EXP 	text_3: text = 'snowball'
93.0750 	EXP 	text_4: autoDraw = True
94.0645 	EXP 	text_3: autoDraw = True
94.0764 	EXP 	text_4: autoDraw = False
94.5849 	DATA 	Keypress: 5
96.0800 	DATA 	Keypress: 5
97.5787 	DATA 	Keypress: 5
99.0596 	EXP 	text_5: autoDraw = True
99.0810 	DATA 	Keypress: 5
99.8466 	DATA 	Keypress: 2
100.5677 	DATA 	Keypress: 5
102.0799 	DATA 	Keypress: 5
103.5673 	DATA 	Keypress: 5
104.0593 	EXP 	text_5: autoDraw = False
104.0614 	EXP 	New trial (rep=0, index=7): OrderedDict([('Word', 'passport')])
104.0762 	EXP 	text_3: autoDraw = False
104.0762 	EXP 	text_3: autoDraw = False
104.0762 	EXP 	text_4: autoDraw = False
104.0762 	EXP 	text_5: autoDraw = False
104.0762 	EXP 	text_3: text = 'passport'
104.0762 	EXP 	text_4: autoDraw = True
105.0596 	EXP 	text_3: autoDraw = True
105.0765 	EXP 	text_4: autoDraw = False
105.0811 	DATA 	Keypress: 5
106.5796 	DATA 	Keypress: 5
108.0797 	DATA 	Keypress: 5
109.5796 	DATA 	Keypress: 5
110.0590 	EXP 	text_5: autoDraw = True
110.5621 	DATA 	Keypress: 2
111.0677 	DATA 	Keypress: 5
112.5810 	DATA 	Keypress: 5
114.0807 	DATA 	Keypress: 5
115.0444 	EXP 	New trial (rep=0, index=8): OrderedDict([('Word', 'chipmunk')])
115.0599 	EXP 	text_3: autoDraw = False
115.0599 	EXP 	text_5: autoDraw = False
115.0599 	EXP 	text_3: autoDraw = False
115.0599 	EXP 	text_4: autoDraw = False
115.0599 	EXP 	text_5: autoDraw = False
115.0599 	EXP 	text_3: text = 'chipmunk'
115.0599 	EXP 	text_4: autoDraw = True
115.5796 	DATA 	Keypress: 5
116.0431 	EXP 	text_3: autoDraw = True
116.0599 	EXP 	text_4: autoDraw = False
117.0807 	DATA 	Keypress: 5
118.5807 	DATA 	Keypress: 5
120.0797 	DATA 	Keypress: 5
121.0473 	EXP 	text_5: autoDraw = True
121.5692 	DATA 	Keypress: 5
121.8007 	DATA 	Keypress: 1
123.0679 	DATA 	Keypress: 5
124.5681 	DATA 	Keypress: 5
126.0329 	EXP 	New trial (rep=0, index=9): OrderedDict([('Word', 'hummingbird')])
126.0470 	EXP 	text_3: autoDraw = False
126.0470 	EXP 	text_5: autoDraw = False
126.0470 	EXP 	text_3: autoDraw = False
126.0470 	EXP 	text_4: autoDraw = False
126.0470 	EXP 	text_5: autoDraw = False
126.0470 	EXP 	text_3: text = 'hummingbird'
126.0470 	EXP 	text_4: autoDraw = True
126.0853 	DATA 	Keypress: 5
127.0264 	EXP 	text_3: autoDraw = True
127.0597 	EXP 	text_4: autoDraw = False
127.5674 	DATA 	Keypress: 5
129.0801 	DATA 	Keypress: 5
130.5812 	DATA 	Keypress: 5
132.0474 	EXP 	text_5: autoDraw = True
132.0813 	DATA 	Keypress: 5
132.4191 	DATA 	Keypress: 1
133.5676 	DATA 	Keypress: 5
135.0812 	DATA 	Keypress: 5
136.5804 	DATA 	Keypress: 5
137.0258 	EXP 	text_3: autoDraw = False
137.0452 	EXP 	New trial (rep=0, index=10): OrderedDict([('Word', 'microscope')])
137.0595 	EXP 	text_5: autoDraw = False
137.0595 	EXP 	text_3: autoDraw = False
137.0595 	EXP 	text_4: autoDraw = False
137.0595 	EXP 	text_5: autoDraw = False
137.0595 	EXP 	text_3: text = 'microscope'
137.0595 	EXP 	text_4: autoDraw = True
138.0426 	EXP 	text_3: autoDraw = True
138.0597 	EXP 	text_4: autoDraw = False
138.0808 	DATA 	Keypress: 5
139.5796 	DATA 	Keypress: 5
