Word,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,key_resp_3.keys,key_resp_3.started,key_resp_3.stopped,key_resp_3.rt,text_6.started,text_6.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,6.217929208010901,None,1,5.492382021999219,6.217929208010901,None,,,,,,,,,,,,,,,,,,,subj026,001,2023_Feb_19_1348,item_20(VR),3.2.3,59.90806771640738,
,,,,,,,,,,,11.74100734500098,None,5,18.14849565201439,11.74100734500098,None,,,,,,,,,,,,,subj026,001,2023_Feb_19_1348,item_20(VR),3.2.3,59.90806771640738,
snowball,0,0,0,19,,,,,,,,,,,,,30.901410399994347,None,29.91784131899476,30.91775794600835,35.908064026996726,None,None,35.908064026996726,None,,,,subj026,001,2023_Feb_19_1348,item_20(VR),3.2.3,59.90806771640738,
necklace,0,1,1,3,,,,,,,,,,,,,41.89191426700563,None,40.918325489008566,41.935160541994264,46.901577048003674,None,2,46.901577048003674,None,0.06987303297501057,,,subj026,001,2023_Feb_19_1348,item_20(VR),3.2.3,59.90806771640738,
grandfather,0,2,2,7,,,,,,,,,,,,,52.884782629000256,62.89083179901354,51.90154595600325,52.89152694499353,57.9005761090084,51.90154595600325,1,57.9005761090084,51.90154595600325,0.3897781129926443,,,subj026,001,2023_Feb_19_1348,item_20(VR),3.2.3,59.90806771640738,
treadmill,0,3,3,17,,,,,,,,,,,,,63.89138475400978,None,62.917973772011464,63.9253273489885,68.8910494360025,62.917973772011464,None,68.8910494360025,62.917973772011464,,,,subj026,001,2023_Feb_19_1348,item_20(VR),3.2.3,59.90806771640738,
ladybug,0,4,4,10,,,,,,,,,,,,,74.87534750899067,73.89177491998998,73.89177491998998,74.89098126199679,79.875195369008,73.89177491998998,None,79.875195369008,73.89177491998998,,,,subj026,001,2023_Feb_19_1348,item_20(VR),3.2.3,59.90806771640738,
knight,0,5,5,4,,,,,,,,,,,,,85.87523454500479,84.89169640501495,84.89169640501495,85.89226757001597,90.87559412900009,84.89169640501495,None,90.87559412900009,84.89169640501495,,,,subj026,001,2023_Feb_19_1348,item_20(VR),3.2.3,59.90806771640738,
hair,0,6,6,9,,,,,,,,,,,,,96.867803680012,95.88410397199914,95.88410397199914,96.8841165000049,101.86776956100948,95.88410397199914,2,101.86776956100948,95.88410397199914,0.3967107380158268,,,subj026,001,2023_Feb_19_1348,item_20(VR),3.2.3,59.90806771640738,
chipmunk,0,7,7,18,,,,,,,,,,,,,107.85905466901022,106.86685227398993,106.86685227398993,107.87605367001379,112.86742462700931,106.86685227398993,None,112.86742462700931,106.86685227398993,,,,subj026,001,2023_Feb_19_1348,item_20(VR),3.2.3,59.90806771640738,
cheerleader,0,8,8,12,,,,,,,,,,,,,118.85852564900415,117.86696930599282,117.86696930599282,118.85852564900415,123.85883523599477,117.86696930599282,1,123.85883523599477,117.86696930599282,0.30552597498171963,,,subj026,001,2023_Feb_19_1348,item_20(VR),3.2.3,59.90806771640738,
mirror,0,9,9,11,,,,,,,,,,,,,129.8498349910078,128.8671021120099,128.8671021120099,129.86663292199955,134.84181954700034,139.8422098279989,None,134.84181954700034,139.8422098279989,,,,subj026,001,2023_Feb_19_1348,item_20(VR),3.2.3,59.90806771640738,
hummingbird,0,10,10,5,,,,,,,,,,,,,140.85026519699022,139.86714125899016,139.86714125899016,140.86716043500928,145.85868235200178,None,None,145.85868235200178,None,,,,subj026,001,2023_Feb_19_1348,item_20(VR),3.2.3,59.90806771640738,
cabdriver,0,11,11,8,,,,,,,,,,,,,151.85043622300145,150.85876567999367,150.85876567999367,151.8587017589889,156.84234644999378,161.84206645199447,None,156.84234644999378,161.84206645199447,,,,subj026,001,2023_Feb_19_1348,item_20(VR),3.2.3,59.90806771640738,
ketchup,0,12,12,15,,,,,,,,,,,,,162.84214273298858,161.85898277899832,161.85898277899832,162.8667408330075,167.85006757901283,None,2,167.85006757901283,None,0.7682546679861844,,,subj026,001,2023_Feb_19_1348,item_20(VR),3.2.3,59.90806771640738,
leopard,0,13,13,0,,,,,,,,,,,,,173.8499928980018,172.85011313599534,172.85011313599534,173.85912620800082,178.82551402199897,183.83326269200188,None,178.82551402199897,183.83326269200188,,,,subj026,001,2023_Feb_19_1348,item_20(VR),3.2.3,59.90806771640738,
axe,0,14,14,6,,,,,,,,,,,,,184.82538587000454,194.8250444800069,183.84968340501655,184.85847765300423,189.8415237920126,None,None,189.8415237920126,None,,,,subj026,001,2023_Feb_19_1348,item_20(VR),3.2.3,59.90806771640738,
microscope,0,15,15,1,,,,,,,,,,,,,195.8249836289906,None,194.84988466801587,195.85897580499295,200.83305511201615,194.84988466801587,2,200.83305511201615,194.84988466801587,2.2024104279989842,,,subj026,001,2023_Feb_19_1348,item_20(VR),3.2.3,59.90806771640738,
passport,0,16,16,16,,,,,,,,,,,,,206.80918774701422,216.80887869300204,205.83302690301207,206.84229671399225,211.82516660599504,205.83302690301207,2,211.82516660599504,205.83302690301207,0.18532360301469453,,,subj026,001,2023_Feb_19_1348,item_20(VR),3.2.3,59.90806771640738,
porcupine,0,17,17,13,,,,,,,,,,,,,217.80888689201674,None,216.82544034699094,217.82531252401532,222.80893021801603,216.82544034699094,None,222.80893021801603,216.82544034699094,,,,subj026,001,2023_Feb_19_1348,item_20(VR),3.2.3,59.90806771640738,
waterfall,0,18,18,2,,,,,,,,,,,,,228.81576507800492,227.81596895199618,227.81596895199618,228.83207932501682,233.80823430599412,238.80841652999516,2,233.80823430599412,238.80841652999516,0.6232043950003572,,,subj026,001,2023_Feb_19_1348,item_20(VR),3.2.3,59.90806771640738,
baby,0,19,19,14,,,,,,,,,,,,,239.81545801501488,238.82519042000058,238.82519042000058,239.83243388301344,244.8092474330042,249.80934194399742,1,244.8092474330042,249.80934194399742,1.0212289670016617,,,subj026,001,2023_Feb_19_1348,item_20(VR),3.2.3,59.90806771640738,
,,,,,,,,,,,,,,,,,,,,,,,,,,,249.82540473900735,None,,,,,,,
