Word,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_6.started,text_6.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,7.138772456999959,None,1,14.708806317999915,7.138772456999959,None,,,,,,,,,,,,,,,,,,,subj008,001,2022_Apr_09_1703,item,3.2.3,59.846195994516194,
,,,,,,,,,,,21.86474661400007,None,5,34.64078839099966,21.86474661400007,None,,,,,,,,,,,,,subj008,001,2022_Apr_09_1703,item,3.2.3,59.846195994516194,
donkey,0,0,0,23,,,,,,,,,,,,,57.55463753499998,None,56.564827225000045,57.571027063999736,62.5550621299999,None,1,2.4116160059998037,62.5550621299999,None,,,subj008,001,2022_Apr_09_1703,item,3.2.3,59.846195994516194,
camera,0,1,1,3,,,,,,,,,,,,,68.54824294299988,None,67.548016448,68.5545252009997,73.5211787989997,78.5216789709998,2,0.7324801969998589,73.5211787989997,78.5216789709998,,,subj008,001,2022_Apr_09_1703,item,3.2.3,59.846195994516194,
crab,0,2,2,31,,,,,,,,,,,,,79.55530216499983,None,78.62029307800003,79.62206082700004,84.55544142100007,None,1,0.7922098349999942,84.55544142100007,None,,,subj008,001,2022_Apr_09_1703,item,3.2.3,59.846195994516194,
fingerprint,0,3,3,11,,,,,,,,,,,,,90.53780000699999,None,89.54774917099985,90.53780000699999,95.5386244629999,None,2,0.8159066040002472,95.5386244629999,None,,,subj008,001,2022_Apr_09_1703,item,3.2.3,59.846195994516194,
baby,0,4,4,20,,,,,,,,,,,,,101.53100628699985,100.53831010899967,100.53831010899967,101.53797875300006,106.53128882200008,100.53831010899967,1,0.8773663789997954,106.53128882200008,100.53831010899967,,,subj008,001,2022_Apr_09_1703,item,3.2.3,59.846195994516194,
keyboard,0,5,5,15,,,,,,,,,,,,,112.53130658300006,111.54760261399997,111.54760261399997,112.53829040299979,117.5216594819999,122.52179227999977,2,0.8828482240000994,117.5216594819999,122.52179227999977,,,subj008,001,2022_Apr_09_1703,item,3.2.3,59.846195994516194,
airplane,0,6,6,9,,,,,,,,,,,,,123.53093391499988,122.54769379399977,122.54769379399977,123.5384420119999,128.52194943699988,None,2,0.725708460000078,128.52194943699988,None,,,subj008,001,2022_Apr_09_1703,item,3.2.3,59.846195994516194,
bulldozer,0,7,7,17,,,,,,,,,,,,,134.547256802,None,133.54718058699973,134.547256802,139.53096188599966,144.53059406400007,2,0.6616847320001398,139.53096188599966,144.53059406400007,,,subj008,001,2022_Apr_09_1703,item,3.2.3,59.846195994516194,
waterfall,0,8,8,18,,,,,,,,,,,,,145.538296532,None,144.54722762999972,145.538296532,150.53859347499974,None,2,0.5610899359999166,150.53859347499974,None,,,subj008,001,2022_Apr_09_1703,item,3.2.3,59.846195994516194,
stove,0,9,9,13,,,,,,,,,,,,,156.5218959619997,155.53763162999985,155.53763162999985,156.538916815,161.5307500959998,155.53763162999985,2,0.6829566510000404,161.5307500959998,155.53763162999985,,,subj008,001,2022_Apr_09_1703,item,3.2.3,59.846195994516194,
hairstylist,0,10,10,37,,,,,,,,,,,,,167.53007526600004,166.53008332199988,166.53008332199988,167.53007526600004,172.5213513069998,177.52134709199981,1,0.9313186019999193,172.5213513069998,177.52134709199981,,,subj008,001,2022_Apr_09_1703,item,3.2.3,59.846195994516194,
cheesecake,0,11,11,7,,,,,,,,,,,,,178.52135798499967,177.5385561129997,177.5385561129997,178.5385328919997,183.52182571899993,None,2,1.0118674239997745,183.52182571899993,None,,,subj008,001,2022_Apr_09_1703,item,3.2.3,59.846195994516194,
ketchup,0,12,12,2,,,,,,,,,,,,,189.52988145599966,188.52884282399964,188.52884282399964,189.54669625099996,194.52196665799966,199.53006490500002,2,0.8047055820002242,194.52196665799966,199.53006490500002,,,subj008,001,2022_Apr_09_1703,item,3.2.3,59.846195994516194,
hair,0,13,13,8,,,,,,,,,,,,,200.54678542400006,None,199.54641656299964,200.56324302999974,205.52218115799997,210.52217508299964,2,2.1923428179998155,205.52218115799997,210.52217508299964,,,subj008,001,2022_Apr_09_1703,item,3.2.3,59.846195994516194,
knight,0,14,14,38,,,,,,,,,,,,,211.53862127899993,221.53829334600005,210.56320017999997,211.57987469699992,216.54645957999992,None,1,1.0081372489999012,216.54645957999992,None,,,subj008,001,2022_Apr_09_1703,item,3.2.3,59.846195994516194,
cabdriver,0,15,15,36,,,,,,,,,,,,,222.54657880299965,None,221.55482633599968,222.5555309819997,227.538046786,None,1,0.9084602349998931,227.538046786,None,,,subj008,001,2022_Apr_09_1703,item,3.2.3,59.846195994516194,
cheerleader,0,16,16,32,,,,,,,,,,,,,233.52914265599975,243.5222537589998,232.54586771799995,233.53889258499976,238.53896153300002,None,1,0.5196752790002392,238.53896153300002,None,,,subj008,001,2022_Apr_09_1703,item,3.2.3,59.846195994516194,
violinist,0,17,17,39,,,,,,,,,,,,,244.52932314200007,None,243.53827134099993,244.538564167,249.52248126099994,243.53827134099993,1,0.6021813429997565,249.52248126099994,243.53827134099993,,,subj008,001,2022_Apr_09_1703,item,3.2.3,59.846195994516194,
platypus,0,18,18,35,,,,,,,,,,,,,255.52155428499964,254.53874275599992,254.53874275599992,255.53799046099994,260.5226994489999,254.53874275599992,1,1.1919861030000902,260.5226994489999,254.53874275599992,,,subj008,001,2022_Apr_09_1703,item,3.2.3,59.846195994516194,
seahorse,0,19,19,33,,,,,,,,,,,,,266.50459421799997,265.52209540199965,265.52209540199965,266.5220913899998,271.50535693799975,265.52209540199965,1,0.6013107320000017,271.50535693799975,265.52209540199965,,,subj008,001,2022_Apr_09_1703,item,3.2.3,59.846195994516194,
snowball,0,20,20,14,,,,,,,,,,,,,277.4955433539999,276.5052501949999,276.5052501949999,277.5123605009999,282.48870008999984,287.48873191799976,2,0.6069802819997676,282.48870008999984,287.48873191799976,,,subj008,001,2022_Apr_09_1703,item,3.2.3,59.846195994516194,
microscope,0,21,21,6,,,,,,,,,,,,,288.4888149029998,287.50452704300005,287.50452704300005,288.505613411,293.48881063299996,None,2,0.5568587900002058,293.48881063299996,None,,,subj008,001,2022_Apr_09_1703,item,3.2.3,59.846195994516194,
necklace,0,22,22,12,,,,,,,,,,,,,299.47177772899977,309.47147827699973,298.4889931009998,299.48894168299967,304.4785604919998,298.4889931009998,2,0.7171246249999967,304.4785604919998,298.4889931009998,,,subj008,001,2022_Apr_09_1703,item,3.2.3,59.846195994516194,
chipmunk,0,23,23,26,,,,,,,,,,,,,310.4785436019997,None,309.4884496320001,310.48881394599994,315.471525382,309.4884496320001,1,0.6411292180000601,315.471525382,309.4884496320001,,,subj008,001,2022_Apr_09_1703,item,3.2.3,59.846195994516194,
porcupine,0,24,24,22,,,,,,,,,,,,,321.47857769899974,320.4783207539999,320.4783207539999,321.48877441900004,326.45578414099964,331.45564860800005,1,0.6727801900001396,326.45578414099964,331.45564860800005,,,subj008,001,2022_Apr_09_1703,item,3.2.3,59.846195994516194,
treadmill,0,25,25,16,,,,,,,,,,,,,332.47822184899997,331.48896726099974,331.48896726099974,332.4950434980001,337.47823246400003,None,2,0.9384487899997112,337.47823246400003,None,,,subj008,001,2022_Apr_09_1703,item,3.2.3,59.846195994516194,
ladybug,0,26,26,30,,,,,,,,,,,,,343.45546776499987,353.4556537829999,342.47827976200006,343.488669714,348.47239832199966,342.47827976200006,1,1.446244253000259,348.47239832199966,342.47827976200006,,,subj008,001,2022_Apr_09_1703,item,3.2.3,59.846195994516194,
hummingbird,0,27,27,28,,,,,,,,,,,,,354.4716801929999,None,353.47760617099993,354.4888097429998,359.4717843459998,353.47760617099993,1,1.2577329840000857,359.4717843459998,353.47760617099993,,,subj008,001,2022_Apr_09_1703,item,3.2.3,59.846195994516194,
scalpel,0,28,28,19,,,,,,,,,,,,,365.4778480599998,364.47787997399973,364.47787997399973,365.48903163299974,370.4777711679999,364.47787997399973,2,0.9998966849998396,370.4777711679999,364.47787997399973,,,subj008,001,2022_Apr_09_1703,item,3.2.3,59.846195994516194,
umbrella,0,29,29,5,,,,,,,,,,,,,376.47234539400006,375.4776385179998,375.4776385179998,376.4891542309997,381.4612001390001,375.4776385179998,2,0.8554895880001823,381.4612001390001,375.4776385179998,,,subj008,001,2022_Apr_09_1703,item,3.2.3,59.846195994516194,
axe,0,30,30,0,,,,,,,,,,,,,387.45485856100004,386.4724483299997,386.4724483299997,387.471682761,392.45576736899966,386.4724483299997,2,0.7599025710001115,392.45576736899966,386.4724483299997,,,subj008,001,2022_Apr_09_1703,item,3.2.3,59.846195994516194,
