Word,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,key_resp_3.keys,key_resp_3.started,key_resp_3.stopped,key_resp_3.rt,text_6.started,text_6.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,8.854971116990782,None,1,12.709312224993482,8.854971116990782,None,,,,,,,,,,,,,,,,,,,subj021,001,2022_Oct_22_1014,item,3.2.3,59.830916274970306,
,,,,,,,,,,,21.58844923999277,None,5,18.407755435007857,21.58844923999277,None,,,,,,,,,,,,,subj021,001,2022_Oct_22_1014,item,3.2.3,59.830916274970306,
ladybug,0,0,0,30,,,,,,,,,,,,,41.0219264490006,None,40.03773024401744,41.03870700101834,46.02219541100203,None,None,46.02219541100203,None,,,,subj021,001,2022_Oct_22_1014,item,3.2.3,59.830916274970306,
leopard,0,1,1,24,,,,,,,,,,,,,52.02204085700214,51.021886691014515,51.021886691014515,52.02204085700214,57.02253548899898,51.021886691014515,1,57.02253548899898,51.021886691014515,0.678692791989306,,,subj021,001,2022_Oct_22_1014,item,3.2.3,59.830916274970306,
fingerprint,0,2,2,11,,,,,,,,,,,,,63.005674134008586,62.022185262001585,62.022185262001585,63.02256374800345,68.00506136400509,62.022185262001585,2,68.00506136400509,62.022185262001585,1.0809961619961541,,,subj021,001,2022_Oct_22_1014,item,3.2.3,59.830916274970306,
treadmill,0,3,3,16,,,,,,,,,,,,,74.00496382301208,73.00473149601021,73.00473149601021,74.00496382301208,79.00590520299738,73.00473149601021,2,79.00590520299738,73.00473149601021,0.8182081370032392,,,subj021,001,2022_Oct_22_1014,item,3.2.3,59.830916274970306,
crab,0,4,4,31,,,,,,,,,,,,,84.98925728700124,84.0052936669963,84.0052936669963,85.00631508900551,89.98854317099904,84.0052936669963,1,89.98854317099904,84.0052936669963,0.9556987379910424,,,subj021,001,2022_Oct_22_1014,item,3.2.3,59.830916274970306,
hair,0,5,5,8,,,,,,,,,,,,,95.97261486799107,94.9895039020048,94.9895039020048,95.98867730601341,100.9727417860122,94.9895039020048,2,100.9727417860122,94.9895039020048,1.371482210000977,,,subj021,001,2022_Oct_22_1014,item,3.2.3,59.830916274970306,
cabdriver,0,6,6,36,,,,,,,,,,,,,106.97194399000728,105.97209042601753,105.97209042601753,106.97194399000728,111.9724719930091,105.97209042601753,1,111.9724719930091,105.97209042601753,0.8547630459943321,,,subj021,001,2022_Oct_22_1014,item,3.2.3,59.830916274970306,
camera,0,7,7,3,,,,,,,,,,,,,117.95629638101673,116.97248104700702,116.97248104700702,117.97209134200239,122.95577575499192,116.97248104700702,2,122.95577575499192,116.97248104700702,0.6683002089848742,,,subj021,001,2022_Oct_22_1014,item,3.2.3,59.830916274970306,
porcupine,0,8,8,22,,,,,,,,,,,,,128.93865222801105,138.9379310910008,127.95558855100535,128.95559650700307,133.93918979301816,127.95558855100535,1,133.93918979301816,127.95558855100535,1.0488489670096897,,,subj021,001,2022_Oct_22_1014,item,3.2.3,59.830916274970306,
knight,0,9,9,38,,,,,,,,,,,,,139.93924383199192,None,138.95493457801058,139.95534285000758,144.93918030601344,138.95493457801058,1,144.93918030601344,138.95493457801058,1.1120301530172583,,,subj021,001,2022_Oct_22_1014,item,3.2.3,59.830916274970306,
airplane,0,10,10,9,,,,,,,,,,,,,150.92253843101207,149.93897282300168,149.93897282300168,150.9393006169994,155.92253421299392,149.93897282300168,2,155.92253421299392,149.93897282300168,1.1206617659772746,,,subj021,001,2022_Oct_22_1014,item,3.2.3,59.830916274970306,
ketchup,0,11,11,2,,,,,,,,,,,,,161.90555022799526,160.92250877301558,160.92250877301558,161.92253505301778,166.9060404250049,160.92250877301558,2,166.9060404250049,160.92250877301558,1.2251074600208085,,,subj021,001,2022_Oct_22_1014,item,3.2.3,59.830916274970306,
chipmunk,0,12,12,26,,,,,,,,,,,,,172.95518274899223,171.90501917601796,171.90501917601796,172.97204709699145,177.88820478599519,182.8887017579982,1,177.88820478599519,182.8887017579982,0.8329345750098582,,,subj021,001,2022_Oct_22_1014,item,3.2.3,59.830916274970306,
axe,0,13,13,0,,,,,,,,,,,,,183.93870038699242,182.95456362201367,182.95456362201367,183.9554170340125,188.93835276499158,None,2,188.93835276499158,None,0.680767009005649,,,subj021,001,2022_Oct_22_1014,item,3.2.3,59.830916274970306,
binoculars,0,14,14,1,,,,,,,,,,,,,194.9219329750049,193.93783470301423,193.93783470301423,194.93803409099928,199.921697022015,193.93783470301423,2,199.921697022015,193.93783470301423,1.2445090519904625,,,subj021,001,2022_Oct_22_1014,item,3.2.3,59.830916274970306,
donkey,0,15,15,23,,,,,,,,,,,,,205.90516487701098,204.92140740301693,204.92140740301693,205.9213726129965,210.90506248301244,204.92140740301693,1,210.90506248301244,204.92140740301693,0.9901938219845761,,,subj021,001,2022_Oct_22_1014,item,3.2.3,59.830916274970306,
umbrella,0,16,16,5,,,,,,,,,,,,,216.8883617669926,215.90453259501373,215.90453259501373,216.90464470500592,221.8882738109969,215.90453259501373,2,221.8882738109969,215.90453259501373,0.7119451359903906,,,subj021,001,2022_Oct_22_1014,item,3.2.3,59.830916274970306,
waterfall,0,17,17,18,,,,,,,,,,,,,227.87174792401493,226.88787818801939,226.88787818801939,227.88975123499404,232.87174209801015,226.88787818801939,2,232.87174209801015,226.88787818801939,1.4384725540003274,,,subj021,001,2022_Oct_22_1014,item,3.2.3,59.830916274970306,
passport,0,18,18,4,,,,,,,,,,,,,238.85493030099315,237.8722828559985,237.8722828559985,238.8713730740128,243.85545203799848,237.8722828559985,2,243.85545203799848,237.8722828559985,0.6907005890097935,,,subj021,001,2022_Oct_22_1014,item,3.2.3,59.830916274970306,
coyote,0,19,19,27,,,,,,,,,,,,,249.83950237301178,248.85561179599608,248.85561179599608,249.85622162400978,254.83958880099817,248.85561179599608,1,254.83958880099817,248.85561179599608,1.1775997660006396,,,subj021,001,2022_Oct_22_1014,item,3.2.3,59.830916274970306,
mirror,0,20,20,10,,,,,,,,,,,,,260.82262009900296,259.8387688030198,259.8387688030198,260.8390087840089,265.822105535015,259.8387688030198,2,265.822105535015,259.8387688030198,0.8731386700237636,,,subj021,001,2022_Oct_22_1014,item,3.2.3,59.830916274970306,
swan,0,21,21,29,,,,,,,,,,,,,271.805866219016,270.82205608999357,270.82205608999357,271.8223376290116,276.8055515770102,270.82205608999357,1,276.8055515770102,270.82205608999357,0.9626770769827999,,,subj021,001,2022_Oct_22_1014,item,3.2.3,59.830916274970306,
elephant,0,22,22,21,,,,,,,,,,,,,282.78912877399125,281.8056514869968,281.8056514869968,282.8055969570123,287.7889062220056,281.8056514869968,1,287.7889062220056,281.8056514869968,1.233160551986657,,,subj021,001,2022_Oct_22_1014,item,3.2.3,59.830916274970306,
cheerleader,0,23,23,32,,,,,,,,,,,,,293.7721967830148,292.7890846840164,292.7890846840164,293.7889259069925,298.77306802300154,292.7890846840164,1,298.77306802300154,292.7890846840164,1.1751264419872314,,,subj021,001,2022_Oct_22_1014,item,3.2.3,59.830916274970306,
platypus,0,24,24,35,,,,,,,,,,,,,304.80590523799765,303.7723927219922,303.7723927219922,304.80590523799765,309.7565197230142,314.75652898300905,1,309.7565197230142,314.75652898300905,0.8176027360022999,,,subj021,001,2022_Oct_22_1014,item,3.2.3,59.830916274970306,
cheesecake,0,25,25,7,,,,,,,,,,,,,315.78987579300883,314.80545459801215,314.80545459801215,315.8063510940119,320.7898499479925,None,2,320.7898499479925,None,0.9842506589775439,,,subj021,001,2022_Oct_22_1014,item,3.2.3,59.830916274970306,
necklace,0,26,26,12,,,,,,,,,,,,,326.7730641380185,325.78952237201156,325.78952237201156,326.78986173999147,331.7730553210131,325.78952237201156,2,331.7730553210131,325.78952237201156,0.7840613250155002,,,subj021,001,2022_Oct_22_1014,item,3.2.3,59.830916274970306,
walrus,0,27,27,25,,,,,,,,,,,,,337.7563440820086,336.7727849970106,336.7727849970106,337.77315200300654,342.75609936600085,336.7727849970106,1,342.75609936600085,336.7727849970106,1.2041037410090212,,,subj021,001,2022_Oct_22_1014,item,3.2.3,59.830916274970306,
microscope,0,28,28,6,,,,,,,,,,,,,348.7394040150102,347.75551172500127,347.75551172500127,348.75572038901737,353.7393341129937,347.75551172500127,2,353.7393341129937,347.75551172500127,1.0957862740033306,,,subj021,001,2022_Oct_22_1014,item,3.2.3,59.830916274970306,
hairstylist,0,29,29,37,,,,,,,,,,,,,359.7227260750078,358.73885196400806,358.73885196400806,359.7390851450036,364.72233389501343,358.73885196400806,1,364.72233389501343,358.73885196400806,1.0878831509908196,,,subj021,001,2022_Oct_22_1014,item,3.2.3,59.830916274970306,
baby,0,30,30,20,,,,,,,,,,,,,370.70591450101347,380.7068068399967,369.72216651501367,370.7224358700041,375.75330811800086,369.72216651501367,1,375.75330811800086,369.72216651501367,0.8408755490090698,,,subj021,001,2022_Oct_22_1014,item,3.2.3,59.830916274970306,
hummingbird,0,31,31,28,,,,,,,,,,,,,381.74051346001215,None,380.75656382000307,381.75678146700375,386.74009657101124,380.75656382000307,1,386.74009657101124,380.75656382000307,0.844125581003027,,,subj021,001,2022_Oct_22_1014,item,3.2.3,59.830916274970306,
grandfather,0,32,32,34,,,,,,,,,,,,,392.72369294200325,391.7388720989984,391.7388720989984,392.73993261301075,397.72320949900313,391.7388720989984,1,397.72320949900313,391.7388720989984,1.2390244780108333,,,subj021,001,2022_Oct_22_1014,item,3.2.3,59.830916274970306,
violinist,0,33,33,39,,,,,,,,,,,,,403.7065029570076,402.7229890130111,402.7229890130111,403.7233535819978,408.7065871290106,402.7229890130111,1,408.7065871290106,402.7229890130111,0.9135595919797197,,,subj021,001,2022_Oct_22_1014,item,3.2.3,59.830916274970306,
snowball,0,34,34,14,,,,,,,,,,,,,414.689861485007,413.70630191901,413.70630191901,414.70665937301237,419.6898689889931,413.70630191901,2,419.6898689889931,413.70630191901,0.7312832789903041,,,subj021,001,2022_Oct_22_1014,item,3.2.3,59.830916274970306,
keyboard,0,35,35,15,,,,,,,,,,,,,425.67304882701137,424.6897017660085,424.6897017660085,425.68989949300885,430.67329353900277,424.6897017660085,2,430.67329353900277,424.6897017660085,0.8919401449966244,,,subj021,001,2022_Oct_22_1014,item,3.2.3,59.830916274970306,
stove,0,36,36,13,,,,,,,,,,,,,436.6691665590042,446.6559010799974,435.6854114769958,436.6854562780063,441.672638516,435.6854114769958,2,441.672638516,435.6854114769958,0.6645558819873258,,,subj021,001,2022_Oct_22_1014,item,3.2.3,59.830916274970306,
bulldozer,0,37,37,17,,,,,,,,,,,,,447.6688120200124,None,446.7356041210005,447.73564827101654,452.6688694640179,446.7356041210005,2,452.6688694640179,446.7356041210005,0.9492882710183039,,,subj021,001,2022_Oct_22_1014,item,3.2.3,59.830916274970306,
seahorse,0,38,38,33,,,,,,,,,,,,,458.66890219200286,457.6682212250016,457.6682212250016,458.66890219200286,463.6566176600172,457.6682212250016,1,463.6566176600172,457.6682212250016,0.7524685579992365,,,subj021,001,2022_Oct_22_1014,item,3.2.3,59.830916274970306,
scalpel,0,39,39,19,,,,,,,,,,,,,469.6566499469918,468.6683718409913,468.6683718409913,469.6734535540163,474.6567678200081,468.6683718409913,2,474.6567678200081,468.6683718409913,0.7044600000081118,,,subj021,001,2022_Oct_22_1014,item,3.2.3,59.830916274970306,
,,,,,,,,,,,,,,,,,,,,,,,,,,,479.6686535619956,None,,,,,,,
