Word,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_6.started,text_6.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,5.8253180749889,None,1,22.07404531398788,5.8253180749889,None,,,,,,,,,,,,,,,,,,,subj030,001,2023_Apr_01_1131,item,3.2.3,59.589093268673636,
,,,,,,,,,,,27.9218820160022,None,5,40.081531356991036,27.9218820160022,None,,,,,,,,,,,,,subj030,001,2023_Apr_01_1131,item,3.2.3,59.589093268673636,
passport,0,0,0,4,,,,,,,,,,,,,69.02202196899452,79.02258469499066,68.03818003699416,69.03918507599155,74.02515207300894,None,2,2.300110338983359,74.02515207300894,None,,,subj030,001,2023_Apr_01_1131,item,3.2.3,59.589093268673636,
hair,0,1,1,8,,,,,,,,,,,,,80.02242286098772,None,79.03908202200546,80.03845828099293,85.02174471798935,None,1,3.4184695789881516,85.02174471798935,None,,,subj030,001,2023_Apr_01_1131,item,3.2.3,59.589093268673636,
camera,0,2,2,3,,,,,,,,,,,,,91.00583893698058,90.02168574600364,90.02168574600364,91.02184532300453,96.0059940739884,90.02168574600364,2,4.077402445982443,96.0059940739884,90.02168574600364,,,subj030,001,2023_Apr_01_1131,item,3.2.3,59.589093268673636,
bulldozer,0,3,3,17,,,,,,,,,,,,,102.03894728698651,101.00483238199377,101.00483238199377,102.03894728698651,107.00490945100319,112.00543674698565,2,3.0744935819820967,107.00490945100319,112.00543674698565,,,subj030,001,2023_Apr_01_1131,item,3.2.3,59.589093268673636,
chipmunk,0,4,4,26,,,,,,,,,,,,,113.02244819898624,None,112.03864310999052,113.03870678998646,118.02269157100818,None,1,0.5146562129957601,118.02269157100818,None,,,subj030,001,2023_Apr_01_1131,item,3.2.3,59.589093268673636,
ketchup,0,5,5,2,,,,,,,,,,,,,124.00600713098538,123.02277356898412,123.02277356898412,124.02280804299517,129.00542356798542,123.02277356898412,2,0.6518105449795257,129.00542356798542,123.02277356898412,,,subj030,001,2023_Apr_01_1131,item,3.2.3,59.589093268673636,
scalpel,0,6,6,19,,,,,,,,,,,,,134.98934569698758,134.00495827299892,134.00495827299892,135.0061261279916,139.98900257400237,134.00495827299892,2,0.6603673209901899,139.98900257400237,134.00495827299892,,,subj030,001,2023_Apr_01_1131,item,3.2.3,59.589093268673636,
cabdriver,0,7,7,36,,,,,,,,,,,,,145.98868725498323,144.98839061899344,144.98839061899344,145.98868725498323,150.98958170798142,144.98839061899344,1,0.47982545700506307,150.98958170798142,144.98839061899344,,,subj030,001,2023_Apr_01_1131,item,3.2.3,59.589093268673636,
