Word,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_6.started,text_6.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,8.083444673015038,None,1,6.143198820005637,8.083444673015038,None,,,,,,,,,,,,,,,,,,,subj030,001,2023_Apr_01_1140,item,3.2.3,59.9217663762296,
,,,,,,,,,,,14.253511832997901,None,5,18.187300788005814,14.253511832997901,None,,,,,,,,,,,,,subj030,001,2023_Apr_01_1140,item,3.2.3,59.9217663762296,
walrus,0,0,0,25,,,,,,,,,,,,,33.4702559740108,None,32.48339524000767,33.48718183301389,38.465660342015326,None,1,0.5010589080047794,38.465660342015326,None,,,subj030,001,2023_Apr_01_1140,item,3.2.3,59.9217663762296,
cabdriver,0,1,1,36,,,,,,,,,,,,,44.470887752017006,43.4696196160221,43.4696196160221,44.470887752017006,49.466674565017456,54.46627823301242,1,0.6081177599844523,49.466674565017456,54.46627823301242,,,subj030,001,2023_Apr_01_1140,item,3.2.3,59.9217663762296,
hummingbird,0,2,2,28,,,,,,,,,,,,,55.48310209999909,None,54.48292237901478,55.48310209999909,60.48243136901874,None,1,0.6174034449795727,60.48243136901874,None,,,subj030,001,2023_Apr_01_1140,item,3.2.3,59.9217663762296,
elephant,0,3,3,21,,,,,,,,,,,,,66.46635614900151,None,65.48247563000768,66.48319842800265,71.47122273000423,None,1,0.48856927501037717,71.47122273000423,None,,,subj030,001,2023_Apr_01_1140,item,3.2.3,59.9217663762296,
mirror,0,4,4,10,,,,,,,,,,,,,77.453888930002,76.47086788600427,76.47086788600427,77.47137021902017,82.45414948000689,76.47086788600427,2,0.5746546940063126,82.45414948000689,76.47086788600427,,,subj030,001,2023_Apr_01_1140,item,3.2.3,59.9217663762296,
airplane,0,5,5,9,,,,,,,,,,,,,88.46610387900728,87.45330638199812,87.45330638199812,88.46610387900728,93.43755851199967,98.4373025780078,1,1.5202563909988385,93.43755851199967,98.4373025780078,,,subj030,001,2023_Apr_01_1140,item,3.2.3,59.9217663762296,
violinist,0,6,6,39,,,,,,,,,,,,,99.46562186200754,None,98.46967694201157,99.48235953401309,104.46467912301887,None,1,0.3901327080093324,104.46467912301887,None,,,subj030,001,2023_Apr_01_1140,item,3.2.3,59.9217663762296,
camera,0,7,7,3,,,,,,,,,,,,,110.4647171710094,None,109.48259847000008,110.49883487500483,115.46582189001492,None,2,0.39399622700875625,115.46582189001492,None,,,subj030,001,2023_Apr_01_1140,item,3.2.3,59.9217663762296,
stove,0,8,8,13,,,,,,,,,,,,,121.46578942300403,120.46567195400712,120.46567195400712,121.46578942300403,126.46542360802414,120.46567195400712,2,0.3943904080078937,126.46542360802414,120.46567195400712,,,subj030,001,2023_Apr_01_1140,item,3.2.3,59.9217663762296,
microscope,0,9,9,6,,,,,,,,,,,,,132.4537455100217,142.45465710700955,131.46967651700834,132.47134239700972,137.46518831900903,None,2,0.48562301200581715,137.46518831900903,None,,,subj030,001,2023_Apr_01_1140,item,3.2.3,59.9217663762296,
porcupine,0,10,10,22,,,,,,,,,,,,,143.45406916202046,None,142.47080192601425,143.47109307302162,148.4547133120068,None,1,0.651950890023727,148.4547133120068,None,,,subj030,001,2023_Apr_01_1140,item,3.2.3,59.9217663762296,
