Word,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_6.started,text_6.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,9.24317754400181,None,1,12.901897196999926,9.24317754400181,None,,,,,,,,,,,,,,,,,,,subj013,001,2022_Jun_26_1625,item,3.2.3,60.154739645920976,
,,,,,,,,,,,22.183352414002,None,5,17.419851402002678,22.183352414002,None,,,,,,,,,,,,,subj013,001,2022_Jun_26_1625,item,3.2.3,60.154739645920976,
baby,0,0,0,20,,,,,,,,,,,,,40.6335976219998,None,39.633348749001016,40.6506772290013,45.62597212900073,None,1,1.443100846001471,45.62597212900073,None,,,subj013,001,2022_Jun_26_1625,item,3.2.3,60.154739645920976,
keyboard,0,1,1,15,,,,,,,,,,,,,51.609714165002515,61.61053624000124,50.63326518100075,51.64396603400019,56.61647035700298,None,2,0.6626818289987568,56.61647035700298,None,,,subj013,001,2022_Jun_26_1625,item,3.2.3,60.154739645920976,
cabdriver,0,2,2,36,,,,,,,,,,,,,62.62738925300073,None,61.62662329200248,62.62738925300073,67.62752083700252,None,1,0.27561216200047056,67.62752083700252,None,,,subj013,001,2022_Jun_26_1625,item,3.2.3,60.154739645920976,
stove,0,3,3,13,,,,,,,,,,,,,73.63301783400311,None,72.63274438000008,73.64948220400038,78.60992458100009,83.61076104200038,2,0.6010900399996899,78.60992458100009,83.61076104200038,,,subj013,001,2022_Jun_26_1625,item,3.2.3,60.154739645920976,
scalpel,0,4,4,19,,,,,,,,,,,,,84.60981281800196,None,83.63211107000097,84.64403033100098,89.61015310100265,None,2,0.8000035160002881,89.61015310100265,None,,,subj013,001,2022_Jun_26_1625,item,3.2.3,60.154739645920976,
microscope,0,5,5,6,,,,,,,,,,,,,95.61632401300085,94.61564780700064,94.61564780700064,95.63269295099963,100.61065679300009,94.61564780700064,2,0.7014106819988228,100.61065679300009,94.61564780700064,,,subj013,001,2022_Jun_26_1625,item,3.2.3,60.154739645920976,
ladybug,0,6,6,30,,,,,,,,,,,,,106.59389404499962,105.61540746800165,105.61540746800165,106.63277531800122,111.59915016300147,105.61540746800165,1,0.47506931599855307,111.59915016300147,105.61540746800165,,,subj013,001,2022_Jun_26_1625,item,3.2.3,60.154739645920976,
walrus,0,7,7,25,,,,,,,,,,,,,117.59383878100198,116.59801703199992,116.59801703199992,117.60978047800018,122.59411078000267,116.59801703199992,1,0.4880362280018744,122.59411078000267,116.59801703199992,,,subj013,001,2022_Jun_26_1625,item,3.2.3,60.154739645920976,
hummingbird,0,8,8,28,,,,,,,,,,,,,128.5775043120011,127.5935714820007,127.5935714820007,128.59323032400061,133.58224834000066,127.5935714820007,1,0.5569347290002042,133.58224834000066,127.5935714820007,,,subj013,001,2022_Jun_26_1625,item,3.2.3,60.154739645920976,
